MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201805,USAGOV,USA,1413,0.0245700245700253,https://www.sfgate.com/news/article/Dancer-s-Image-drugs-and-MLK-The-enduring-12884936.php
201806,BGD,BGD,1413,-3.69738339021616,http://www.wsws.org/en/articles/2018/06/30/labo-j30.html
201806,PSE,PSE,1413,-9.12162162162162,http://www.xinhuanet.com/english/2018-06/12/c_137249429.htm
201806,PSE,PSE,1413,-9.12162162162162,http://www.xinhuanet.com/english/2018-06/12/c_137249429.htm
201806,PSE,PSE,1413,-9.12162162162162,http://www.xinhuanet.com/english/2018-06/12/c_137249429.htm
201806,PSE,PSE,1413,-9.12162162162162,http://www.xinhuanet.com/english/2018-06/12/c_137249429.htm
201806,FRA,FRA,1413,-2.54545454545454,https://www.surfacemag.com/articles/dont-call-odile-decq-woman-architect/
201806,OPP,,1413,-2.54545454545454,https://www.surfacemag.com/articles/dont-call-odile-decq-woman-architect/
201806,LAB,,1413,-1.48698884758365,http://www.tradearabia.com/news/CONS_342026.html
201807,OPP,,1413,-17.9487179487179,"https://www.ynetnews.com/articles/0,7340,L-5314348,00.html"
201807,OPP,,1413,-2.24852071005917,https://www.timesofisrael.com/thousands-protests-against-nation-state-bill-sanctioning-segregated-housing/
201807,CHN,CHN,1413,-4.24710424710425,http://www.asianews.it/news-en/Hong-Kong-marching-for-democracy:-Too-much-interference-by-Beijing-44316.html
201808,KAZ,KAZ,1413,-6.65529010238907,https://www.mirror.co.uk/news/uk-news/woman-thrown-kazakhstan-jail-over-13109810
201808,KAZ,KAZ,1413,-6.65529010238907,https://www.mirror.co.uk/news/uk-news/woman-thrown-kazakhstan-jail-over-13109810
201808,KAZ,KAZ,1413,-5.83333333333333,https://www.gaystarnews.com/article/holding-a-picture-got-this-lgbti-woman-convicted-of-minor-hooliganism-in-kazakhstan/
201808,KAZ,KAZ,1413,-5.83333333333333,https://www.gaystarnews.com/article/holding-a-picture-got-this-lgbti-woman-convicted-of-minor-hooliganism-in-kazakhstan/
201808,USA,USA,1413,-2.85006195786865,http://morungexpress.com/shared-humanity-our-only-hope-against-hatred/
201808,GOV,,1413,-4.08773678963111,https://www.socialistparty.org.uk/articles/27792/08-08-2018/israel-mass-demonstration-against-nationality-law
201808,USA,USA,1413,-2.49060644688842,http://www.ipsnews.net/2018/08/mother-theresa-shared-humanity-hope-hatred/
201808,KAZ,KAZ,1413,-5.83333333333333,https://www.gaystarnews.com/article/holding-a-picture-got-this-lgbti-woman-convicted-of-minor-hooliganism-in-kazakhstan/
201808,KAZ,KAZ,1413,-5.83333333333333,https://www.gaystarnews.com/article/holding-a-picture-got-this-lgbti-woman-convicted-of-minor-hooliganism-in-kazakhstan/
201808,KAZ,KAZ,1413,-6.70731707317073,https://www.amnesty.org.uk/press-releases/kazakhstan-feminist-activist-court-menstruation-protest
201808,KAZ,KAZ,1413,-6.70731707317073,https://www.amnesty.org.uk/press-releases/kazakhstan-feminist-activist-court-menstruation-protest
