MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,NLD,NLD,1122,-4.76575121163167,http://www.nationalreview.com/article/455210/new-york-times-iran-protests-reporting-disgrace
201801,IGOUNO,,1122,-5.56318681318681,https://www.workers.org/2018/01/09/perspective-on-the-iranian-protests/
201801,CHN,CHN,1122,-4.03610985300778,https://phys.org/news/2018-01-chinese-national-sentenced-prison-software.html
201801,,,1122,-2.07612456747405,http://www.abc.net.au/news/2018-01-17/indigenous-advisor-calls-for-australia-day-date-change/9334474
201801,,,1122,-6.95077879192275,http://www.abc.net.au/news/2018-01-16/tasmanians-punting-on-mobile-phones-more-as-pokies-decline/9333724
201801,,,1122,-8.17610062893081,http://www.abc.net.au/news/2018-01-16/gabrielle-maina-murdered-australian-teacher-court-documents/9334098
201801,,,1122,-4.82269503546099,http://www.abc.net.au/news/2018-01-17/drink-drowning-research-looks-at-river-drownings/9333700
201801,,,1122,-8.03011292346298,http://www.radioaustralia.net.au/international/2018-01-16/gabrielle-maina-murdered-australian-teacher-accused-husband-of-domestic-violence-court-documents-sho/1729488
201801,,,1122,-3.97225725094577,https://nypost.com/2018/01/20/how-black-widow-became-the-femme-fatale-of-the-french-riviera/
201801,,,1122,-7.86516853932585,https://www.iranhumanrights.org/2018/01/death-sentence-against-swedish-resident-ahmadreza-djalali-under-review/
201801,,,1122,-7.86516853932585,https://www.iranhumanrights.org/2018/01/death-sentence-against-swedish-resident-ahmadreza-djalali-under-review/
201801,AUS,AUS,1122,-0.42462845010615,https://aecnewstoday.com/2018/thailand-english-language-news-for-january-18/
201801,MED,,1122,-2.60989010989011,http://honestreporting.com/idns-01-22-2018-rebuff-abbas/
201801,USA,USA,1122,-3.92073888725346,http://www.dailymail.co.uk/wires/afp/article-5290375/Chinese-national-sentenced-prison-stealing-software-code.html
201801,CHN,CHN,1122,-4.19923185597359,https://au.news.yahoo.com/world/a/38661412/chinese-national-sentenced-to-prison-for-stealing-software-code/
201801,,,1122,-6.65601076705465,http://www.abc.net.au/news/2018-01-17/kosovo-serb-leader-oliver-ivanovic-shot-dead/9335018
201801,USA,USA,1122,-4.03610985300778,https://phys.org/news/2018-01-chinese-national-sentenced-prison-software.html
201801,USA,USA,1122,-1.79372197309417,http://www.freemalaysiatoday.com/category/world/2018/01/20/chinese-national-sentenced-to-prison-for-stealing-software-code/
201801,USA,USA,1122,-2.31023102310231,https://nation.com.pk/21-Jan-2018/chinese-man-sentenced-for-stealing-software-code
