MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,TWN,TWN,092,-3.3112582781457,http://www.taipeitimes.com/News/editorials/archives/2018/01/27/2003686491
201801,DEUBUS,DEU,092,-2.36051502145923,https://global.handelsblatt.com/companies/the-german-business-stake-in-qatar-778640
201801,DEUBUS,DEU,092,-2.36051502145923,https://global.handelsblatt.com/companies/the-german-business-stake-in-qatar-778640
201801,DEU,DEU,092,-2.36051502145923,https://global.handelsblatt.com/companies/the-german-business-stake-in-qatar-778640
201801,PHL,PHL,092,-3.31950207468879,http://mindanaoexaminer.com/2014/08/
201801,PHL,PHL,092,-3.31950207468879,http://mindanaoexaminer.com/2014/08/
201801,PHL,PHL,092,-3.31950207468879,http://mindanaoexaminer.com/2014/08/
201801,GOV,,092,-2.74809160305343,http://media.unmikonline.org/?p=79399
201801,SCGSRBGOV,SRB,092,-2.74809160305343,http://media.unmikonline.org/?p=79399
201801,IDN,IDN,092,-7.37463126843657,http://www.koreatimes.com/article/20180128/1101237
201801,TUR,TUR,092,-7.58807588075881,http://www.xinhuanet.com/english/2018-01/31/c_136937072.htm
201801,IGOUNO,,092,-7.58807588075881,http://www.xinhuanet.com/english/2018-01/31/c_136937072.htm
201801,RUS,RUS,092,-0.80645161290322,https://www.ukrinform.net/rubric-defense/2389350-russia-to-monitor-us-weapons-in-ukraine-us-lieutenant-general.html
201801,BUS,,092,-1.53846153846154,http://southpeacenews.com/at-promises-road-safety/
201801,MLI,MLI,092,0.539181490524355,http://www.xinhuanet.com/english/2018-01/24/c_136920485.htm
201801,MLI,MLI,092,0.539181490524355,http://www.xinhuanet.com/english/2018-01/24/c_136920485.htm
201801,GOVMIL,,092,-2.59195260429523,http://citifmonline.com/2018/01/25/proposal-amend-section-16a-legal-profession-act-article/
201801,GOVMIL,,092,-2.66086115142719,https://www.myjoyonline.com/opinion/2018/January-26th/a-proposal-to-amend-section-16a-of-the-legal-profession-act-1960.php
201801,GOVMIL,,092,-2.66086115142719,https://www.myjoyonline.com/opinion/2018/January-26th/a-proposal-to-amend-section-16a-of-the-legal-profession-act-1960.php
201801,GOV,,092,-5.03597122302159,http://www.ansonrecord.com/opinion/columns/5937/bye-bye-fbi-the-case-for-disbandment
201801,GOV,,092,-5.38599640933573,https://www.counterpunch.org/2018/01/25/bye-bye-fbi-the-case-for-disbanding-the-federal-frankensteins-monster/
201801,BUS,,092,-1.53846153846154,http://southpeacenews.com/at-promises-road-safety/
201801,IGOUNO,,092,-7.58807588075881,http://www.xinhuanet.com/english/2018-01/31/c_136937072.htm
201801,TUR,TUR,092,-7.58807588075881,http://www.xinhuanet.com/english/2018-01/31/c_136937072.htm
201801,BUS,,092,-2.22222222222222,http://www.4-traders.com/WTI-2355639/news/ENI-Black-Sea-Drilling-Continues-Legal-Situation-Being-Monitored-25868832/
201801,GOVHRI,,092,-3.23529411764706,http://english.manoramaonline.com/news/kerala/2018/01/18/despite-assurances-no-notification-cbi-probe-sreejiv-death.html
201801,CAN,CAN,092,-8.8033012379642,https://www.hrw.org/news/2018/01/23/venezuelan-authorities-should-pay-their-crimes
201801,PER,PER,092,-8.8033012379642,https://www.hrw.org/news/2018/01/23/venezuelan-authorities-should-pay-their-crimes
201801,MED,,092,0.22573363431152,https://www.pmnewsnigeria.com/2018/01/23/fuel-scarcity-stakeholder-urges-nigerian-govt-make-forex-available-marketers-enhance-importation/
201801,,,092,-5.08064516129032,http://www.wsws.org/en/articles/2018/01/20/bord-j20.html
201801,,,092,-1.79282868525897,https://www.msn.com/en-ae/news/other/iran-continues-to-back-houthis-saudi-fm-tells-oic/ar-AAuZFrn
201801,,,092,-1.79282868525897,https://www.msn.com/en-ae/news/other/iran-continues-to-back-houthis-saudi-fm-tells-oic/ar-AAuZFrn
201801,BUS,,092,-3.82513661202186,http://edmontonjournal.com/news/local-news/companys-collapse-leaves-alberta-highway-contracts-in-question
201801,EDU,,092,-3.78378378378379,https://www.nbcnews.com/news/nbcblk/liberty-slavery-are-intertwined-how-universities-are-addressing-undesirable-pasts-n822771
201801,USA,USA,092,1.41542816702052,http://www.chicagotribune.com/suburbs/evanston/community/chi-ugc-article-new-york-times-columnist-charles-m-blow-to-k-2018-01-18-story.html
201801,USA,USA,092,1.41542816702052,http://www.chicagotribune.com/suburbs/evanston/community/chi-ugc-article-new-york-times-columnist-charles-m-blow-to-k-2018-01-18-story.html
201801,,,092,-4.90196078431373,https://wjbo.iheart.com/content/2018-01-16-ebr-parish-offices-closing-at-noon-tuesday/
201801,UKRCOP,UKR,092,-6.38297872340425,http://www.bbc.co.uk/news/world-europe-42540819
201801,GOV,,092,-5.7542768273717,https://www.opednews.com/articles/Bye-Bye-FBI-The-Case-fo-by-Thomas-Knapp-Federal-Bureau-Of-Investigation-180123-867.html
201801,GOV,,092,-5.7542768273717,https://www.opednews.com/articles/Bye-Bye-FBI-The-Case-fo-by-Thomas-Knapp-Federal-Bureau-Of-Investigation-180123-867.html
201801,BUS,,092,-2.55009107468124,https://www.stettlerindependent.com/news/highway-contractor-announces-bankruptcy-jan-16/
201801,EDU,,092,2.55102040816326,http://www.greatyarmouthmercury.co.uk/news/east-norfolk-sixth-form-strasbourg-visit-1-5364457
201801,EDU,,092,2.55102040816326,http://www.greatyarmouthmercury.co.uk/news/east-norfolk-sixth-form-strasbourg-visit-1-5364457
201801,BUS,,092,-0.33783783783784,http://www.drumhellermail.com/news/30449-carillion-honours-highway-contracts-despite-bankruptcy
201801,BUS,,092,-2.55009107468124,https://www.stettlerindependent.com/news/highway-contractor-announces-bankruptcy-jan-16/
201801,NGOHRI,,092,-10.0970873786408,https://www.rferl.org/a/russia-chechnya-detained-activist-is-great-pain-denied-treatment/28978369.html
